<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.11.02	14:30:00	165.36	165.43	164.78	164.88	1521	0	7
2021.11.02	15:00:00	164.88	164.92	164.41	164.68	1338	0	7
2021.11.02	15:30:00	164.68	164.69	164.13	164.52	1214	0	7
2021.11.02	16:00:00	164.52	164.85	164.44	164.74	986	0	7
2021.11.02	16:30:00	164.74	164.76	164.37	164.47	920	0	7
2021.11.02	17:00:00	164.48	165.09	164.46	164.75	945	0	7
2021.11.02	17:30:00	164.74	164.91	164.59	164.88	858	0	7
2021.11.02	18:00:00	164.89	164.92	164.61	164.65	840	0	7
2021.11.02	18:30:00	164.65	165.29	164.61	165.22	812	0	7
2021.11.02	19:00:00	165.22	165.40	165.12	165.19	771	0	7
2021.11.02	19:30:00	165.19	165.35	164.93	165.33	474	0	7
2021.11.03	10:00:00	165.75	165.85	165.74	165.80	32	0	16
2021.11.03	10:30:00	165.80	165.80	165.72	165.79	20	0	16
2021.11.03	11:00:00	165.78	165.79	165.72	165.75	38	0	16
2021.11.03	11:30:00	165.72	165.77	165.30	165.40	136	0	16
2021.11.03	12:00:00	165.42	165.54	165.40	165.44	44	0	16
2021.11.03	12:30:00	165.40	165.70	165.36	165.61	102	0	16
2021.11.03	13:00:00	165.63	165.66	165.25	165.35	80	0	16
2021.11.03	13:30:00	165.35	166.29	164.81	166.07	1821	0	7
2021.11.03	14:00:00	166.07	166.16	165.54	165.76	1412	0	7
2021.11.03	14:30:00	165.76	165.98	165.62	165.74	1140	0	7
2021.11.03	15:00:00	165.74	165.79	165.44	165.64	986	0	7
2021.11.03	15:30:00	165.64	166.48	165.45	166.39	1028	0	7
2021.11.03	16:00:00	166.39	166.96	166.37	166.59	1571	0	7
2021.11.03	16:30:00	166.59	166.66	166.21	166.26	1056	0	7
2021.11.03	17:00:00	166.26	166.59	166.11	166.58	959	0	7
2021.11.03	17:30:00	166.59	167.78	166.59	167.39	1945	0	7
2021.11.03	18:00:00	167.39	168.28	166.93	167.70	2327	0	7
2021.11.03	18:30:00	167.70	168.66	167.50	168.55	2171	0	7
2021.11.03	19:00:00	168.57	169.50	168.45	169.49	1861	0	7
2021.11.03	19:30:00	169.50	169.70	169.18	169.29	972	0	7
2021.11.04	10:00:00	169.48	169.48	169.39	169.40	13	0	16
2021.11.04	10:30:00	169.39	169.50	169.39	169.48	20	0	16
2021.11.04	11:00:00	169.48	169.48	169.28	169.28	57	0	16
2021.11.04	11:30:00	169.26	169.31	169.18	169.30	45	0	16
2021.11.04	12:00:00	169.31	169.33	169.21	169.22	54	0	16
2021.11.04	12:30:00	169.24	169.24	168.96	169.02	115	0	16
2021.11.04	13:00:00	168.99	169.06	168.24	168.37	253	0	16
2021.11.04	13:30:00	168.44	172.12	168.21	171.89	3065	0	7
2021.11.04	14:00:00	171.93	173.13	171.24	173.05	2562	0	7
2021.11.04	14:30:00	173.04	173.25	172.49	173.06	2458	0	7
2021.11.04	15:00:00	173.05	173.07	171.70	171.95	2167	0	7
2021.11.04	15:30:00	171.94	172.94	171.72	172.94	1714	0	7
2021.11.04	16:00:00	172.91	173.37	172.65	173.12	1760	0	7
2021.11.04	16:30:00	173.12	173.32	172.90	173.21	1421	0	7
2021.11.04	17:00:00	173.22	174.21	173.09	174.21	1519	0	7
2021.11.04	17:30:00	174.22	174.87	174.22	174.62	1812	0	7
2021.11.04	18:00:00	174.60	174.80	173.90	174.66	1784	0	7
2021.11.04	18:30:00	174.66	174.89	173.80	173.80	1425	0	7
2021.11.04	19:00:00	173.79	174.51	173.48	174.51	1709	0	7
2021.11.04	19:30:00	174.53	174.88	173.81	173.94	964	0	7
2021.11.05	10:00:00	173.94	174.22	173.88	174.13	202	0	7
2021.11.05	10:30:00	174.13	174.35	173.79	174.11	126	0	16
2021.11.05	11:00:00	174.11	174.12	173.19	173.19	364	0	16
2021.11.05	11:30:00	173.17	173.35	173.15	173.22	144	0	16
2021.11.05	12:00:00	173.23	173.59	173.17	173.52	94	0	16
2021.11.05	12:30:00	173.52	174.25	173.25	173.65	247	0	16
2021.11.05	13:00:00	173.70	173.91	173.55	173.82	208	0	16
2021.11.05	13:30:00	173.72	176.31	173.72	176.31	2923	0	7
2021.11.05	14:00:00	176.29	177.25	176.17	176.23	2587	0	7
2021.11.05	14:30:00	176.25	176.91	176.23	176.91	1685	0	7
2021.11.05	15:00:00	176.90	176.96	176.44	176.75	1216	0	7
2021.11.05	15:30:00	176.75	177.40	176.75	177.30	1175	0	7
2021.11.05	16:00:00	177.30	178.03	177.21	178.00	1353	0	7
2021.11.05	16:30:00	178.00	178.28	177.30	177.39	1681	0	7
2021.11.05	17:00:00	177.40	177.49	176.45	176.49	2071	0	7
2021.11.05	17:30:00	176.50	177.36	176.44	177.30	1667	0	7
2021.11.05	18:00:00	177.30	177.44	176.92	177.40	1260	0	7
2021.11.05	18:30:00	177.40	177.54	177.18	177.26	1147	0	7
2021.11.05	19:00:00	177.27	177.28	175.38	175.92	2227	0	7
2021.11.05	19:30:00	175.92	176.53	175.88	176.12	819	0	7
2021.11.08	11:00:00	175.69	175.79	175.61	175.74	33	0	16
2021.11.08	11:30:00	175.79	175.89	175.76	175.88	57	0	16
2021.11.08	12:00:00	175.88	175.90	175.77	175.83	30	0	16
2021.11.08	12:30:00	175.81	175.83	175.69	175.70	30	0	16
2021.11.08	13:00:00	175.70	175.94	175.70	175.94	60	0	16
2021.11.08	13:30:00	175.95	176.03	175.87	176.03	71	0	16
2021.11.08	14:00:00	175.95	176.22	175.82	176.07	148	0	16
2021.11.08	14:30:00	176.13	178.89	175.97	177.49	2906	0	7
2021.11.08	15:00:00	177.50	177.55	176.46	176.75	2325	0	7
2021.11.08	15:30:00	176.75	177.00	175.75	176.13	2262	0	7
2021.11.08	16:00:00	176.13	176.49	175.43	176.41	1830	0	7
2021.11.08	16:30:00	176.43	176.52	175.48	175.66	1378	0	7
2021.11.08	17:00:00	175.65	175.65	175.33	175.47	1350	0	7
2021.11.08	17:30:00	175.48	175.85	175.35	175.76	1180	0	7
2021.11.08	18:00:00	175.76	176.03	175.66	175.88	1202	0	7
2021.11.08	18:30:00	175.87	175.88	175.33	175.34	1079	0	7
2021.11.08	19:00:00	175.34	175.58	174.66	174.69	1302	0	7
2021.11.08	19:30:00	174.68	175.54	174.48	175.13	1548	0	7
2021.11.08	20:00:00	175.12	175.34	174.94	175.03	1081	0	7
2021.11.08	20:30:00	175.04	175.20	174.56	174.58	647	0	7
2021.11.09	11:00:00	174.68	174.87	174.66	174.76	254	0	7
2021.11.09	11:30:00	174.78	174.81	174.54	174.57	326	0	7
2021.11.09	12:00:00	174.52	175.18	174.52	175.14	134	0	16
2021.11.09	12:30:00	175.11	175.61	175.00	175.45	340	0	16
2021.11.09	13:00:00	175.45	175.87	175.30	175.75	79	0	16
2021.11.09	13:30:00	175.79	176.00	175.62	175.77	220	0	16
2021.11.09	14:00:00	175.77	175.86	175.62	175.72	123	0	16
2021.11.09	14:30:00	175.72	176.82	175.22	175.79	2632	0	7
2021.11.09	15:00:00	175.85	176.22	175.01	176.00	2670	0	7
2021.11.09	15:30:00	175.99	177.33	175.95	176.85	2642	0	7
2021.11.09	16:00:00	176.85	177.14	176.62	176.89	2163	0	7
2021.11.09	16:30:00	176.90	178.73	176.83	178.22	2570	0	7
2021.11.09	17:00:00	178.21	178.22	177.62	178.04	2107	0	7
2021.11.09	17:30:00	178.05	179.53	177.98	179.41	2263	0	7
2021.11.09	18:00:00	179.43	179.65	178.80	179.22	2156	0	7
2021.11.09	18:30:00	179.22	179.42	178.75	179.08	1743	0	7
2021.11.09	19:00:00	179.07	179.42	178.79	179.20	1455	0	7
2021.11.09	19:30:00	179.21	179.32	178.16	178.60	1567	0	7
2021.11.09	20:00:00	178.61	178.79	178.14	178.33	1588	0	7
2021.11.09	20:30:00	178.34	178.86	178.30	178.74	910	0	7
2021.11.10	11:00:00	178.36	178.56	178.23	178.48	129	0	16
2021.11.10	11:30:00	178.48	178.48	178.05	178.23	61	0	16
2021.11.10	12:00:00	178.20	178.94	178.12	178.90	137	0	16
2021.11.10	12:30:00	178.89	179.04	178.70	178.95	118	0	16
2021.11.10	13:00:00	178.94	179.11	178.94	179.01	140	0	16
2021.11.10	13:30:00	178.99	178.99	177.95	178.27	281	0	16
2021.11.10	14:00:00	178.31	178.52	177.95	178.06	194	0	16
2021.11.10	14:30:00	178.03	179.79	177.01	179.58	3361	0	7
2021.11.10	15:00:00	179.59	180.06	179.14	179.58	1835	0	7
2021.11.10	15:30:00	179.59	180.22	179.23	179.83	1987	0	7
2021.11.10	16:00:00	179.83	180.16	179.55	179.60	1632	0	7
2021.11.10	16:30:00	179.60	179.74	179.19	179.64	1524	0	7
2021.11.10	17:00:00	179.63	179.81	178.89	178.90	1262	0	7
2021.11.10	17:30:00	178.91	179.13	177.93	178.36	1613	0	7
2021.11.10	18:00:00	178.35	178.54	176.37	177.11	2472	0	7
2021.11.10	18:30:00	177.11	177.56	175.98	176.33	1949	0	7
2021.11.10	19:00:00	176.33	176.33	174.29	174.31	2536	0	7
2021.11.10	19:30:00	174.29	174.75	173.60	174.04	2475	0	7
2021.11.10	20:00:00	174.06	174.86	174.04	174.36	2227	0	7
2021.11.10	20:30:00	174.35	174.45	173.19	173.20	1305	0	7
2021.11.11	11:00:00	175.36	175.41	175.30	175.37	49	0	48
2021.11.11	11:30:00	175.36	175.36	175.23	175.30	39	0	48
2021.11.11	12:00:00	175.24	175.54	175.24	175.51	63	0	32
2021.11.11	12:30:00	175.55	175.64	175.46	175.64	72	0	32
2021.11.11	13:00:00	175.63	175.74	175.47	175.65	87	0	32
2021.11.11	13:30:00	175.60	175.65	175.50	175.62	128	0	32
2021.11.11	14:00:00	175.61	175.83	175.54	175.62	154	0	32
2021.11.11	14:30:00	175.59	177.07	175.05	176.99	2454	0	7
2021.11.11	15:00:00	177.01	177.11	175.26	175.39	1937	0	7
2021.11.11	15:30:00	175.39	176.14	175.20	175.52	1624	0	7
2021.11.11	16:00:00	175.52	175.98	175.06	175.73	1535	0	7
2021.11.11	16:30:00	175.73	176.06	175.49	175.65	1108	0	7
2021.11.11	17:00:00	175.65	175.72	174.44	174.85	1571	0	7
2021.11.11	17:30:00	174.85	175.17	174.71	174.81	1076	0	7
2021.11.11	18:00:00	174.81	174.87	174.43	174.84	1020	0	7
2021.11.11	18:30:00	174.83	174.88	174.45	174.57	1008	0	7
2021.11.11	19:00:00	174.56	174.59	174.08	174.14	938	0	7
2021.11.11	19:30:00	174.13	174.63	173.90	173.90	1265	0	7
2021.11.11	20:00:00	173.89	173.98	173.34	173.86	1436	0	7
2021.11.11	20:30:00	173.87	173.93	173.63	173.64	622	0	7
2021.11.12	11:00:00	173.95	173.98	173.82	173.90	143	0	16
2021.11.12	11:30:00	173.95	174.00	173.88	173.95	84	0	16
2021.11.12	12:00:00	173.95	173.98	173.90	173.94	20	0	16
2021.11.12	12:30:00	173.97	174.09	173.92	174.03	62	0	16
2021.11.12	13:00:00	174.03	174.21	174.00	174.21	84	0	16
2021.11.12	13:30:00	174.23	174.30	174.21	174.27	99	0	16
2021.11.12	14:00:00	174.25	174.57	174.22	174.24	136	0	16
2021.11.12	14:30:00	174.40	174.40	172.32	173.73	2515	0	7
2021.11.12	15:00:00	173.69	174.47	173.66	174.32	1530	0	7
2021.11.12	15:30:00	174.34	174.81	173.85	174.75	1593	0	7
2021.11.12	16:00:00	174.75	175.99	174.74	175.99	2159	0	7
2021.11.12	16:30:00	176.00	176.09	175.54	175.89	1407	0	7
2021.11.12	17:00:00	175.92	176.85	175.89	176.66	1989	0	7
2021.11.12	17:30:00	176.66	176.99	176.34	176.40	1337	0	7
2021.11.12	18:00:00	176.39	176.39	175.77	176.01	1138	0	7
2021.11.12	18:30:00	176.03	176.24	175.95	175.98	788	0	7
2021.11.12	19:00:00	175.99	176.00	175.58	175.61	775	0	7
2021.11.12	19:30:00	175.62	175.83	175.26	175.74	1177	0	7
2021.11.12	20:00:00	175.76	176.15	175.38	176.08	1157	0	7
2021.11.12	20:30:00	176.09	176.44	176.09	176.23	708	0	7
2021.11.15	11:00:00	176.52	176.52	176.26	176.26	35	0	16
2021.11.15	11:30:00	176.27	176.45	176.27	176.45	90	0	16
2021.11.15	12:00:00	176.40	176.71	176.40	176.63	69	0	16
2021.11.15	12:30:00	176.66	176.70	176.53	176.64	55	0	16
2021.11.15	13:00:00	176.64	177.00	176.58	176.90	101	0	16
2021.11.15	13:30:00	176.93	177.12	176.85	176.87	122	0	16
2021.11.15	14:00:00	176.90	177.15	176.56	176.72	193	0	16
2021.11.15	14:30:00	176.77	179.57	176.47	179.17	2254	0	7
2021.11.15	15:00:00	179.16	179.29	177.05	177.61	1524	0	7
2021.11.15	15:30:00	177.61	177.66	176.76	177.21	1625	0	7
2021.11.15	16:00:00	177.21	177.57	177.09	177.13	1041	0	7
2021.11.15	16:30:00	177.12	177.63	176.25	176.63	1676	0	7
2021.11.15	17:00:00	176.63	177.24	176.53	176.86	1253	0	7
2021.11.15	17:30:00	176.88	177.25	176.77	176.95	1066	0	7
2021.11.15	18:00:00	176.95	177.74	176.91	177.44	1056	0	7
2021.11.15	18:30:00	177.44	177.62	177.36	177.37	821	0	7
2021.11.15	19:00:00	177.37	178.33	177.17	177.95	1279	0	7
2021.11.15	19:30:00	177.94	178.09	177.39	177.63	1061	0	7
2021.11.15	20:00:00	177.59	177.77	177.21	177.73	1223	0	7
2021.11.15	20:30:00	177.74	177.74	176.97	177.25	685	0	7
2021.11.16	11:00:00	176.71	176.73	176.65	176.71	24	0	16
2021.11.16	11:30:00	176.72	176.97	176.72	176.83	116	0	16
2021.11.16	12:00:00	176.88	177.07	176.58	177.07	223	0	16
2021.11.16	12:30:00	177.03	177.10	176.95	177.02	73	0	16
2021.11.16	13:00:00	177.02	177.17	177.02	177.17	57	0	16
2021.11.16	13:30:00	177.16	177.37	177.00	177.02	124	0	16
2021.11.16	14:00:00	177.02	177.07	176.75	176.92	128	0	16
2021.11.16	14:30:00	176.83	178.65	176.79	176.88	1880	0	7
2021.11.16	15:00:00	176.91	177.52	176.34	176.34	1632	0	7
2021.11.16	15:30:00	176.33	177.28	176.23	177.22	1359	0	7
2021.11.16	16:00:00	177.22	178.24	177.15	178.03	1365	0	7
2021.11.16	16:30:00	178.03	178.13	177.46	177.82	1070	0	7
2021.11.16	17:00:00	177.82	178.12	177.67	177.87	802	0	7
2021.11.16	17:30:00	177.87	178.10	177.80	177.88	739	0	7
2021.11.16	18:00:00	177.88	177.88	177.30	177.32	796	0	7
2021.11.16	18:30:00	177.32	177.40	177.10	177.32	818	0	7
2021.11.16	19:00:00	177.32	177.35	176.94	177.04	874	0	7
2021.11.16	19:30:00	177.04	177.28	176.95	177.11	709	0	7
2021.11.16	20:00:00	177.11	177.50	176.91	177.43	922	0	7
2021.11.16	20:30:00	177.43	177.45	177.16	177.26	533	0	7
2021.11.17	11:00:00	177.27	177.42	177.27	177.42	120	0	7
2021.11.17	11:30:00	177.41	177.68	177.32	177.44	148	0	7
2021.11.17	12:00:00	177.43	177.57	177.28	177.57	115	0	16
2021.11.17	12:30:00	177.56	178.24	177.50	177.82	184	0	16
2021.11.17	13:00:00	177.82	177.92	177.50	177.64	165	0	16
2021.11.17	13:30:00	177.61	177.80	177.58	177.72	143	0	16
2021.11.17	14:00:00	177.68	178.21	177.65	178.19	175	0	16
2021.11.17	14:30:00	178.21	179.04	177.96	178.31	2137	0	7
2021.11.17	15:00:00	178.29	179.06	178.19	178.31	1736	0	7
2021.11.17	15:30:00	178.31	178.34	177.41	177.66	1635	0	7
2021.11.17	16:00:00	177.66	178.13	177.53	177.91	1198	0	7
2021.11.17	16:30:00	177.90	178.91	177.83	178.88	1043	0	7
2021.11.17	17:00:00	178.86	179.31	178.53	178.60	1604	0	7
2021.11.17	17:30:00	178.58	179.07	178.50	178.57	1276	0	7
2021.11.17	18:00:00	178.57	178.62	177.88	178.28	1223	0	7
2021.11.17	18:30:00	178.27	178.59	178.01	178.55	874	0	7
2021.11.17	19:00:00	178.55	178.55	177.99	178.05	828	0	7
2021.11.17	19:30:00	178.06	178.14	177.67	178.08	937	0	7
2021.11.17	20:00:00	178.07	178.08	177.34	177.58	1039	0	7
2021.11.17	20:30:00	177.61	177.92	177.59	177.74	624	0	7
2021.11.18	11:00:00	178.32	178.33	178.25	178.30	21	0	16
2021.11.18	11:30:00	178.25	178.30	178.15	178.17	26	0	16
2021.11.18	12:00:00	178.19	178.22	178.13	178.20	23	0	16
2021.11.18	12:30:00	178.18	178.53	178.18	178.53	62	0	16
2021.11.18	13:00:00	178.51	178.54	178.34	178.39	97	0	16
2021.11.18	13:30:00	178.37	178.44	178.29	178.32	87	0	16
2021.11.18	14:00:00	178.32	178.46	177.95	178.23	151	0	16
2021.11.18	14:30:00	178.19	179.28	177.97	179.06	2260	0	7
2021.11.18	15:00:00	179.06	180.99	179.06	180.33	2743	0	7
2021.11.18	15:30:00	180.34	181.86	180.34	181.80	2648	0	7
2021.11.18	16:00:00	181.81	182.60	181.08	182.40	2450	0	7
2021.11.18	16:30:00	182.38	183.60	182.30	183.18	2801	0	7
2021.11.18	17:00:00	183.21	183.93	183.16	183.64	1930	0	7
2021.11.18	17:30:00	183.63	183.69	182.52	183.13	1890	0	7
2021.11.18	18:00:00	183.12	183.71	183.08	183.43	1410	0	7
2021.11.18	18:30:00	183.44	184.09	183.34	183.98	1444	0	7
2021.11.18	19:00:00	183.97	184.16	183.38	183.60	1450	0	7
2021.11.18	19:30:00	183.59	183.93	183.15	183.34	1397	0	7
2021.11.18	20:00:00	183.35	184.20	183.24	184.02	1548	0	7
2021.11.18	20:30:00	184.02	184.66	183.94	184.61	1014	0	7
2021.11.19	11:00:00	185.23	185.33	185.09	185.29	190	0	16
2021.11.19	11:30:00	185.28	185.28	184.90	184.98	299	0	16
2021.11.19	12:00:00	185.03	185.29	184.94	184.96	138	0	16
2021.11.19	12:30:00	184.96	185.49	184.96	185.44	418	0	16
2021.11.19	13:00:00	185.42	185.69	185.33	185.37	208	0	16
2021.11.19	13:30:00	185.37	185.47	185.33	185.41	102	0	16
2021.11.19	14:00:00	185.40	185.83	185.21	185.46	269	0	16
2021.11.19	14:30:00	185.47	187.81	185.34	187.69	2967	0	7
2021.11.19	15:00:00	187.71	187.78	185.87	186.62	2554	0	7
2021.11.19	15:30:00	186.65	187.19	186.28	187.04	1958	0	7
2021.11.19	16:00:00	187.03	187.92	186.98	187.62	1788	0	7
2021.11.19	16:30:00	187.63	188.08	187.34	187.62	1544	0	7
2021.11.19	17:00:00	187.63	187.75	186.90	187.22	1261	0	7
2021.11.19	17:30:00	187.22	187.36	185.77	186.16	1685	0	7
2021.11.19	18:00:00	186.16	186.35	184.08	184.35	1866	0	7
2021.11.19	18:30:00	184.35	185.70	184.32	185.61	1973	0	7
2021.11.19	19:00:00	185.61	185.99	185.18	185.65	1365	0	7
2021.11.19	19:30:00	185.65	185.86	184.90	185.06	1340	0	7
2021.11.19	20:00:00	185.05	185.14	184.26	184.30	1453	0	7
2021.11.19	20:30:00	184.30	184.45	183.82	184.32	887	0	7
2021.11.22	11:00:00	184.61	184.84	184.61	184.75	71	0	16
2021.11.22	11:30:00	184.75	184.78	184.68	184.74	44	0	16
2021.11.22	12:00:00	184.72	184.72	184.40	184.42	115	0	16
2021.11.22	12:30:00	184.43	184.52	184.22	184.27	64	0	16
2021.11.22	13:00:00	184.28	184.43	183.98	184.08	106	0	16
2021.11.22	13:30:00	184.08	184.39	184.03	184.17	132	0	16
2021.11.22	14:00:00	184.11	184.50	183.78	183.80	237	0	16
2021.11.22	14:30:00	183.73	185.56	183.40	183.41	2533	0	7
2021.11.22	15:00:00	183.40	183.64	180.57	180.62	2948	0	7
2021.11.22	15:30:00	180.63	181.60	179.88	180.00	2485	0	7
2021.11.22	16:00:00	180.02	180.76	179.78	180.40	2134	0	7
2021.11.22	16:30:00	180.41	180.96	178.82	179.34	2502	0	7
2021.11.22	17:00:00	179.34	179.71	178.35	178.73	1754	0	7
2021.11.22	17:30:00	178.74	180.18	178.55	179.30	2132	0	7
2021.11.22	18:00:00	179.30	179.87	178.84	179.81	1511	0	7
2021.11.22	18:30:00	179.83	180.22	179.00	179.04	1687	0	7
2021.11.22	19:00:00	179.04	180.08	179.04	179.70	1364	0	7
2021.11.22	19:30:00	179.72	180.81	179.68	180.61	1342	0	7
2021.11.22	20:00:00	180.62	181.11	180.09	180.16	1517	0	7
2021.11.22	20:30:00	180.17	180.28	179.53	179.54	966	0	7
2021.11.23	11:00:00	177.53	177.54	176.85	177.13	261	0	32
2021.11.23	11:30:00	177.13	177.71	177.09	177.57	302	0	32
2021.11.23	12:00:00	177.63	178.37	177.59	177.88	214	0	32
2021.11.23	12:30:00	177.87	178.28	177.81	178.08	313	0	16
2021.11.23	13:00:00	178.10	178.68	178.07	178.68	141	0	16
2021.11.23	13:30:00	178.74	179.22	178.62	178.84	136	0	16
2021.11.23	14:00:00	178.82	179.32	178.44	179.07	214	0	16
2021.11.23	14:30:00	179.12	180.96	178.03	179.64	2504	0	7
2021.11.23	15:00:00	179.58	179.62	177.78	178.05	1997	0	7
2021.11.23	15:30:00	178.02	178.50	177.21	177.35	1603	0	7
2021.11.23	16:00:00	177.35	178.34	176.66	178.11	1614	0	7
2021.11.23	16:30:00	178.12	178.37	177.38	177.68	1515	0	7
2021.11.23	17:00:00	177.69	177.86	176.85	177.59	1577	0	7
2021.11.23	17:30:00	177.60	178.00	176.93	177.11	1392	0	7
2021.11.23	18:00:00	177.11	177.47	176.97	177.11	1420	0	7
2021.11.23	18:30:00	177.11	177.86	176.36	177.75	1594	0	7
2021.11.23	19:00:00	177.77	178.14	177.32	177.76	1700	0	7
2021.11.23	19:30:00	177.76	178.94	177.65	178.86	1597	0	7
2021.11.23	20:00:00	178.86	179.43	178.35	178.92	1921	0	7
2021.11.23	20:30:00	178.91	179.38	178.77	178.95	831	0	7
2021.11.24	11:00:00	178.58	178.76	178.48	178.67	224	0	16
2021.11.24	11:30:00	178.67	178.84	178.57	178.59	269	0	16
2021.11.24	12:00:00	178.60	178.73	178.32	178.46	291	0	16
2021.11.24	12:30:00	178.43	178.48	178.17	178.33	235	0	16
2021.11.24	13:00:00	178.32	178.57	178.27	178.52	136	0	16
2021.11.24	13:30:00	178.40	178.90	177.86	177.97	281	0	16
2021.11.24	14:00:00	177.98	178.25	177.86	178.12	156	0	16
2021.11.24	14:30:00	178.02	178.28	176.78	177.66	1927	0	16
2021.11.24	15:00:00	177.63	178.54	177.00	178.49	1550	0	7
2021.11.24	15:30:00	178.48	178.90	178.08	178.60	1791	0	7
2021.11.24	16:00:00	178.60	180.10	178.13	180.00	1731	0	7
2021.11.24	16:30:00	180.01	180.64	179.72	180.09	1609	0	7
2021.11.24	17:00:00	180.08	180.20	179.34	179.50	1288	0	7
2021.11.24	17:30:00	179.51	179.95	179.42	179.81	918	0	7
2021.11.24	18:00:00	179.81	179.94	179.54	179.55	895	0	7
2021.11.24	18:30:00	179.55	179.66	178.65	178.70	1242	0	7
2021.11.24	19:00:00	178.71	179.20	178.00	178.33	1889	0	7
2021.11.24	19:30:00	178.35	178.87	178.24	178.67	1160	0	7
2021.11.24	20:00:00	178.67	179.27	178.34	178.91	1353	0	7
2021.11.24	20:30:00	178.92	179.29	178.69	179.02	768	0	7
2021.11.26	11:00:00	177.73	178.81	177.69	178.66	307	0	16
2021.11.26	11:30:00	178.64	178.83	178.44	178.53	734	0	16
2021.11.26	12:00:00	178.58	179.49	178.44	178.56	558	0	16
2021.11.26	12:30:00	178.55	179.05	178.01	178.34	620	0	16
2021.11.26	13:00:00	178.33	179.57	178.31	179.53	272	0	16
2021.11.26	13:30:00	179.61	179.61	179.22	179.42	141	0	16
2021.11.26	14:00:00	179.47	180.96	179.47	179.91	379	0	16
2021.11.26	14:30:00	180.02	181.48	177.70	179.36	2852	0	7
2021.11.26	15:00:00	179.37	179.56	176.99	177.58	2736	0	7
2021.11.26	15:30:00	177.60	177.71	176.37	176.56	2401	0	7
2021.11.26	16:00:00	176.54	176.67	175.77	176.65	2219	0	7
2021.11.26	16:30:00	176.64	176.96	176.24	176.49	2165	0	7
2021.11.26	17:00:00	176.51	176.83	176.00	176.81	1946	0	7
2021.11.26	17:30:00	176.81	177.04	175.97	176.12	1149	0	7
2021.11.29	11:00:00	176.93	177.08	176.53	176.76	169	0	16
2021.11.29	11:30:00	176.78	176.81	176.52	176.60	93	0	16
2021.11.29	12:00:00	176.57	176.63	176.05	176.17	268	0	16
2021.11.29	12:30:00	176.15	176.46	176.15	176.41	248	0	16
2021.11.29	13:00:00	176.41	176.67	176.28	176.59	124	0	16
2021.11.29	13:30:00	176.56	176.85	176.49	176.79	127	0	16
2021.11.29	14:00:00	176.75	177.24	176.64	177.19	198	0	16
2021.11.29	14:30:00	177.24	178.17	176.52	178.05	2083	0	16
2021.11.29	15:00:00	178.11	178.99	177.72	178.58	1601	0	16
2021.11.29	15:30:00	178.61	179.00	177.93	178.18	1866	0	7
2021.11.29	16:00:00	178.17	178.76	177.98	178.41	1413	0	7
2021.11.29	16:30:00	178.40	179.09	178.40	178.78	1347	0	7
2021.11.29	17:00:00	178.78	179.43	178.54	179.27	1104	0	7
2021.11.29	17:30:00	179.29	179.58	179.17	179.30	1161	0	7
2021.11.29	18:00:00	179.31	179.73	179.13	179.67	1004	0	7
2021.11.29	18:30:00	179.67	179.77	179.30	179.40	926	0	7
2021.11.29	19:00:00	179.42	179.49	178.62	178.72	1000	0	7
2021.11.29	19:30:00	178.74	179.00	178.29	179.00	1106	0	7
2021.11.29	20:00:00	179.01	179.29	178.58	178.69	1167	0	7
2021.11.29	20:30:00	178.68	179.01	178.46	178.74	777	0	7
2021.11.30	11:00:00	177.61	177.63	177.44	177.62	208	0	16
2021.11.30	11:30:00	177.63	177.77	177.54	177.56	189	0	16
2021.11.30	12:00:00	177.60	178.40	177.60	178.28	294	0	16
2021.11.30	12:30:00	178.30	178.44	177.90	178.02	467	0	16
2021.11.30	13:00:00	178.04	178.05	177.77	177.99	224	0	16
2021.11.30	13:30:00	177.97	178.57	177.79	178.57	113	0	16
2021.11.30	14:00:00	178.54	178.86	178.16	178.22	247	0	16
2021.11.30	14:30:00	178.08	179.07	177.82	178.48	2251	0	7
2021.11.30	15:00:00	178.48	179.21	177.94	178.38	2302	0	7
2021.11.30	15:30:00	178.38	178.51	175.41	175.45	2934	0	7
2021.11.30	16:00:00	175.50	176.62	175.27	175.90	2018	0	7
2021.11.30	16:30:00	175.87	176.35	175.46	175.77	1985	0	7
2021.11.30	17:00:00	175.77	175.77	174.57	175.26	2436	0	7
2021.11.30	17:30:00	175.24	175.66	175.05	175.22	1634	0	7
2021.11.30	18:00:00	175.24	175.57	174.92	175.07	1563	0	7
2021.11.30	18:30:00	175.05	175.99	174.99	175.99	1537	0	7
2021.11.30	19:00:00	175.99	176.17	175.52	175.91	1419	0	7
2021.11.30	19:30:00	175.88	175.98	174.94	175.28	1637	0	7
2021.11.30	20:00:00	175.24	175.40	174.87	175.04	1575	0	7
2021.11.30	20:30:00	175.03	175.42	174.91	175.38	861	0	7
2021.12.01	11:00:00	177.17	177.56	177.16	177.46	308	0	32
2021.12.01	11:30:00	177.50	177.58	177.44	177.56	111	0	32
2021.12.01	12:00:00	177.49	177.53	177.12	177.38	272	0	16
2021.12.01	12:30:00	177.36	177.46	177.29	177.40	272	0	16
2021.12.01	13:00:00	177.41	177.49	177.32	177.47	133	0	16
2021.12.01	13:30:00	177.51	177.51	177.32	177.34	96	0	16
2021.12.01	14:00:00	177.38	178.40	177.10	177.15	328	0	16
