<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.12	47984.48	48900.78	46101.76	47376.75	103746	0	0
2021.02.13	47358.84	48199.28	46181.44	47195.40	101123	0	0
2021.02.14	47198.59	49608.00	47032.66	48583.92	98853	0	0
2021.02.15	48589.40	48994.12	45681.18	47906.74	102461	0	0
2021.02.16	47915.45	50515.38	46981.21	49100.21	106489	0	0
2021.02.17	49082.96	52531.86	48879.75	52047.29	102553	0	0
2021.02.18	52038.13	52476.89	50821.11	51547.74	95811	0	0
2021.02.19	51545.94	56289.36	50643.01	55864.67	97771	0	0
2021.02.20	55870.00	57533.99	54042.50	55837.43	100347	0	0
2021.02.21	55815.76	58348.73	55420.88	57441.54	96575	0	0
2021.02.22	57438.18	57535.97	47106.15	54101.76	115894	0	0
2021.02.23	54115.79	54170.34	44892.31	48854.72	147153	0	0
2021.02.24	48867.07	51369.11	46941.09	49677.05	116387	0	0
2021.02.25	49686.74	52080.76	46669.13	47057.73	112097	0	0
2021.02.26	47059.41	48415.16	44030.30	46251.87	127791	0	0
2021.02.27	46257.57	48346.18	44965.59	46168.13	110079	0	0
2021.02.28	46160.28	46652.09	43006.41	45265.48	117860	0	0
2021.03.01	45211.02	49781.18	45016.50	49599.79	106100	0	0
2021.03.02	49592.84	50213.10	47042.43	48475.91	105078	0	0
2021.03.03	48469.89	52618.37	48131.59	50305.48	103563	0	0
2021.03.04	50320.77	51759.34	47462.23	48300.91	114807	0	0
2021.03.05	48310.71	49466.54	46195.41	48745.61	109970	0	0
2021.03.06	48742.83	49178.32	47005.49	48866.71	101017	0	0
2021.03.07	48869.42	51426.15	48869.42	50880.93	99347	0	0
2021.03.08	50928.63	52381.73	49250.42	52381.73	102277	0	0
2021.03.09	52377.79	54877.31	51795.09	54875.84	98736	0	0
2021.03.10	54877.12	57335.26	52970.79	55843.75	105672	0	0
2021.03.11	55849.75	58089.27	54273.02	57745.58	105297	0	0
2021.03.12	57747.27	58021.35	54977.94	57208.48	105988	0	0
2021.03.13	57215.46	61655.54	56006.40	61062.82	103662	0	0
2021.03.14	61070.28	61565.57	58866.35	58892.91	97807	0	0
2021.03.15	58873.69	60528.99	54555.54	55560.34	110333	0	0
2021.03.16	55553.23	56928.91	53217.64	56902.56	110377	0	0
2021.03.17	56904.36	58909.89	54076.25	58843.11	105531	0	0
2021.03.18	58843.03	60072.60	56934.78	57582.39	99695	0	0
2021.03.19	57576.90	59408.89	56203.12	57985.93	99771	0	0
2021.03.20	57985.76	59840.15	57726.96	58099.18	96480	0	0
2021.03.21	58100.11	58580.51	55380.60	57363.49	96930	0	0
2021.03.22	57344.31	58387.45	53648.19	53985.55	105065	0	0
2021.03.23	53987.72	55827.82	52854.06	54257.15	106555	0	0
2021.03.24	54263.38	57234.48	51584.61	52207.58	107851	0	0
2021.03.25	52214.44	53145.40	50218.65	51261.93	115852	0	0
2021.03.26	51260.78	55064.92	51159.24	55025.17	104056	0	0
2021.03.27	55018.02	56609.07	53880.93	55786.66	99983	0	0
2021.03.28	55780.13	56497.12	54661.51	55785.46	98290	0	0
2021.03.29	55798.72	58315.28	54840.37	57558.31	99479	0	0
2021.03.30	57559.56	59325.06	56961.03	58741.38	94274	0	0
2021.03.31	58737.85	59746.28	56782.62	58743.14	100413	0	0
2021.04.01	58729.39	59407.00	57897.50	58671.75	95234	0	0
2021.04.02	58671.06	60016.91	58350.95	58914.06	94579	0	0
2021.04.03	58914.91	59724.38	56796.16	56985.49	94819	0	0
2021.04.04	56990.60	58506.86	56351.48	58179.92	93808	0	0
2021.04.05	58177.83	59260.49	56728.18	59108.82	95103	0	0
2021.04.06	59120.81	59437.09	57297.23	57976.29	93813	0	0
2021.04.07	57975.21	58608.85	55332.68	55896.58	100912	0	0
2021.04.08	55896.09	58137.35	55622.94	58059.29	95346	0	0
2021.04.09	58051.66	58878.41	57636.22	58071.04	93318	0	0
2021.04.10	58069.35	61071.18	57803.70	59756.55	94774	0	0
2021.04.11	59761.66	60606.38	59131.73	59918.94	90069	0	0
2021.04.12	59930.30	61123.02	59343.10	59769.51	94960	0	0
2021.04.13	59769.05	63620.51	59722.03	63458.29	95799	0	0
2021.04.14	63464.16	64756.69	61215.70	62900.29	101969	0	0
2021.04.15	62909.75	63757.76	61968.00	63134.21	95313	0	0
2021.04.16	63141.50	63503.39	59922.36	61331.08	99420	0	0
2021.04.17	61335.55	62517.70	59590.53	59948.47	92750	0	0
2021.04.18	59948.64	60367.22	51176.67	56211.36	119470	0	0
2021.04.19	56191.95	57573.60	54150.92	55591.66	104149	0	0
2021.04.20	55606.24	57063.98	53297.22	56444.25	107615	0	0
2021.04.21	56435.22	56769.38	53488.52	53710.05	103232	0	0
2021.04.22	53707.92	55441.52	50352.56	51586.83	116969	0	0
2021.04.23	51571.03	52053.81	47418.86	51126.08	123998	0	0
2021.04.24	51126.19	51182.35	48646.86	50067.54	108719	0	0
2021.04.25	50071.81	50585.14	46979.73	49101.36	105078	0	0
2021.04.26	49108.87	54375.61	48767.85	54018.24	107626	0	0
2021.04.27	54019.26	55444.15	53245.69	55012.70	99128	0	0
2021.04.28	55015.01	56398.82	53790.12	54824.30	102161	0	0
2021.04.29	54841.99	55196.63	52309.78	53525.59	99928	0	0
2021.04.30	53526.48	57916.14	53010.03	57675.49	98567	0	0
2021.05.01	57676.79	58445.58	56977.65	57779.59	95423	0	0
2021.05.02	57782.29	57904.26	56003.77	56568.41	96731	0	0
2021.05.03	56575.06	58927.44	56431.74	57168.79	99177	0	0
2021.05.04	57184.58	57216.91	52955.78	53177.77	112706	0	0
2021.05.05	53165.17	57948.14	52883.66	57511.41	107048	0	0
2021.05.06	57510.27	58391.36	55197.37	56418.18	103635	0	0
2021.05.07	56419.28	58694.88	55213.21	57340.74	103234	0	0
2021.05.08	57336.40	59496.10	56915.94	58893.05	99969	0	0
2021.05.09	58894.75	59247.68	56159.95	58258.25	101255	0	0
2021.05.10	58276.82	59560.58	53717.99	55814.83	105632	0	0
2021.05.11	55820.12	56913.65	54389.90	56716.35	106135	0	0
2021.05.12	56716.19	58016.15	49515.84	49818.80	112907	0	0
2021.05.13	49829.54	51580.10	46927.59	49695.60	130266	0	0
2021.05.14	49690.98	51534.03	48815.77	49867.38	113466	0	0
2021.05.15	49866.90	50742.19	46516.20	46744.25	127038	0	0
2021.05.16	46730.78	49787.66	43796.62	46454.83	126676	0	0
2021.05.17	46449.38	46650.55	42058.44	43511.35	136652	0	0
2021.05.18	43509.54	45787.45	42263.71	42816.43	128981	0	0
2021.05.19	42818.15	43540.08	29874.24	36710.38	188487	0	0
2021.05.20	36704.68	42527.80	34947.28	40560.10	155305	0	0
2021.05.21	40562.61	42221.65	33717.50	37310.33	154491	0	0
2021.05.22	37318.69	38856.34	35252.70	37474.51	146829	0	0
2021.05.23	37474.47	38301.45	31107.82	34704.16	181138	0	0
2021.05.24	34730.47	39938.67	34416.82	38810.41	150705	0	0
2021.05.25	38812.54	39829.98	36431.86	38344.69	144540	0	0
2021.05.26	38353.41	40870.07	37825.89	39286.72	128075	0	0
2021.05.27	39287.16	40445.85	37181.19	38543.15	127734	0	0
2021.05.28	38541.21	38868.68	34664.11	35639.84	146311	0	0
2021.05.29	35642.28	37278.17	33568.60	34550.66	148385	0	0
2021.05.30	34562.19	36448.42	33312.05	35633.47	117468	0	0
2021.05.31	35630.36	37494.74	34112.79	37255.17	122054	0	0
2021.06.01	37256.70	37879.42	35654.98	36671.10	121869	0	0
2021.06.02	36671.44	38224.19	35883.21	37572.02	106191	0	0
2021.06.03	37576.08	39456.86	37154.02	39187.78	106765	0	0
2021.06.04	39195.37	39238.30	35543.09	36828.08	120024	0	0
2021.06.05	36827.74	37908.76	34808.61	35496.98	116210	0	0
2021.06.06	35493.09	36420.00	35210.05	35752.17	104844	0	0
2021.06.07	35758.73	36786.05	33290.51	33517.18	108861	0	0
2021.06.08	33514.03	33999.64	30995.84	33389.27	127607	0	0
2021.06.09	33381.30	37522.66	32383.59	37374.79	121485	0	0
2021.06.10	37375.13	38391.88	35787.76	36664.57	117945	0	0
2021.06.11	36666.02	37630.13	35909.64	37328.56	111760	0	0
2021.06.12	37321.50	37419.58	34623.40	35505.27	112187	0	0
2021.06.13	35499.92	39349.34	34741.71	38991.46	107581	0	0
2021.06.14	38988.83	40981.20	38688.03	40480.50	106515	0	0
2021.06.15	40482.83	41264.40	39474.65	40131.93	105002	0	0
2021.06.16	40132.86	40448.47	38067.36	38312.67	106925	0	0
2021.06.17	38314.60	39505.04	37340.84	38060.65	103104	0	0
2021.06.18	38064.71	38177.42	35098.36	35797.31	105992	0	0
2021.06.19	35803.45	36424.00	34791.32	35472.56	103030	0	0
2021.06.20	35475.14	36124.87	33338.81	35581.87	105516	0	0
2021.06.21	35584.85	35729.09	31215.02	31573.28	134613	0	0
2021.06.22	31582.11	33315.08	28923.81	32525.57	136229	0	0
2021.06.23	32526.24	34805.19	31693.25	33672.83	122724	0	0
2021.06.24	33675.23	35236.91	32322.72	34637.96	109550	0	0
2021.06.25	34636.15	35475.24	31281.63	31570.59	115421	0	0
2021.06.26	31570.94	32647.72	30139.79	32246.12	126589	0	0
2021.06.27	32248.60	34724.46	31999.71	34704.70	110086	0	0
2021.06.28	34716.78	35294.58	33843.41	34494.97	108193	0	0
2021.06.29	34493.69	36592.81	34231.45	35878.89	107499	0	0
2021.06.30	35887.01	36077.91	33969.09	35011.87	93699	0	0
2021.07.01	35017.11	35042.45	32678.47	33471.05	102758	0	0
2021.07.02	33478.48	33950.60	32635.07	33775.87	106156	0	0
2021.07.03	33775.21	34955.09	33263.34	34685.93	99166	0	0
2021.07.04	34686.87	35950.56	34358.07	35279.03	94850	0	0
2021.07.05	35281.78	35286.02	33098.09	33663.81	102672	0	0
2021.07.06	33666.28	35096.00	33491.43	34230.65	106008	0	0
2021.07.07	34228.82	35063.21	33770.72	33855.86	98599	0	0
2021.07.08	33857.09	33920.67	32060.77	32855.47	102797	0	0
2021.07.09	32862.60	34085.69	32230.94	33799.21	99687	0	0
2021.07.10	33802.98	34262.52	32997.07	33487.51	95589	0	0
2021.07.11	33475.13	34587.45	33311.79	34253.18	91992	0	0
2021.07.12	34255.04	34649.84	32607.40	33046.65	94934	0	0
2021.07.13	33044.00	33317.65	32173.85	32693.87	96544	0	0
2021.07.14	32692.96	33080.50	31569.01	32785.42	99945	0	0
2021.07.15	32788.99	33162.68	31083.19	31838.85	101284	0	0
2021.07.16	31838.38	32245.96	31005.37	31927.96	123350	0	0
2021.07.17	31375.60	31931.87	31174.95	31531.10	179843	0	0
2021.07.18	31532.01	32401.82	31092.73	31776.13	94999	0	1664
2021.07.19	31786.87	31872.43	30377.40	30833.60	95359	0	1426
2021.07.20	30835.25	31042.03	29280.52	29759.58	101026	0	2624
2021.07.21	29766.71	32788.29	29460.60	32135.29	100800	0	312
2021.07.22	32142.66	32594.20	31713.15	32296.89	92246	0	315
2021.07.23	32298.15	33654.71	31976.13	33654.71	95347	0	700
2021.07.24	33658.38	34511.96	33391.35	34272.67	88753	0	1678
2021.07.25	34273.70	35412.93	33858.16	35386.72	98544	0	2489
2021.07.26	35388.62	40517.72	35210.18	37211.40	125977	0	283
2021.07.27	37216.42	39509.96	36362.40	39435.66	115854	0	428
2021.07.28	39435.47	40849.30	38746.49	40006.94	119166	0	900
2021.07.29	40009.20	40596.29	39214.91	40003.17	104061	0	264
2021.07.30	40002.69	42269.42	38276.05	42186.25	104874	0	139
2021.07.31	42186.98	42334.58	40996.40	41434.33	97987	0	2066
2021.08.01	41437.48	42521.61	39392.88	39838.26	102892	0	585
2021.08.02	39826.83	40414.05	38650.17	39107.52	104281	0	3099
2021.08.03	39110.38	39760.84	37583.29	38143.44	108167	0	1781
2021.08.04	38144.00	39936.27	37456.77	39712.73	101380	0	2263
2021.08.05	39703.88	41388.68	37257.42	40875.81	108259	0	1556
2021.08.06	40877.38	43335.74	39827.61	42861.49	109840	0	250
2021.08.07	42862.38	44670.38	42378.31	44559.64	109346	0	336
2021.08.08	44564.83	45264.54	43216.91	43755.23	110299	0	1446
2021.08.09	43756.39	46459.77	42721.31	46245.50	106599	0	248
2021.08.10	46245.47	46665.82	44591.92	45571.19	103880	0	2181
2021.08.11	45574.73	46696.33	45280.60	45472.71	99685	0	1424
2021.08.12	45476.09	46145.27	43675.61	44366.59	103103	0	1132
2021.08.13	44368.54	47863.96	44180.96	47777.10	97359	0	2811
2021.08.14	47777.92	48105.92	45983.02	47080.72	97579	0	614
2021.08.15	47075.59	47363.17	45464.73	46958.90	100866	0	1054
2021.08.16	46963.26	48014.62	45609.24	45870.36	100343	0	2661
2021.08.17	45873.52	47158.64	44307.41	44594.79	105967	0	2478
2021.08.18	44599.87	46030.10	44111.09	44611.46	104322	0	2366
2021.08.19	44620.96	47008.55	43867.05	46729.78	104667	0	679
2021.08.20	46729.63	49336.86	46600.49	49287.73	96929	0	2589
2021.08.21	49293.74	49758.14	48238.37	48812.53	96226	0	2806
2021.08.22	48814.00	49481.93	48040.45	49263.62	94971	0	1241
2021.08.23	49256.00	50466.66	49000.08	49471.70	93727	0	1439
2021.08.24	49451.95	49858.07	47482.59	47624.11	97287	0	162
2021.08.25	47638.25	49222.74	47077.22	48929.50	99337	0	2631
2021.08.26	48938.03	49333.25	46244.58	46800.20	101129	0	1366
2021.08.27	46801.17	49143.22	46276.83	49072.15	97477	0	3009
2021.08.28	49073.64	49318.39	48337.73	48886.77	91453	0	1672
2021.08.29	48888.18	49664.61	47700.96	48746.82	95343	0	1947
2021.08.30	48750.29	48883.93	46792.34	46937.83	95682	0	2004
2021.08.31	46930.50	48219.18	46645.52	47082.90	96271	0	1976
2021.09.01	47078.06	49074.03	46491.55	48818.43	94717	0	220
2021.09.02	48820.26	50357.73	48580.41	49218.10	93824	0	2426
2021.09.03	49222.74	51017.61	48310.13	50023.74	96201	0	2131
2021.09.04	50021.29	50528.03	49346.12	49902.99	90515	0	786
2021.09.05	49891.39	51812.88	49409.67	51714.53	90510	0	2903
2021.09.06	51716.42	52737.20	50962.65	52641.69	89960	0	3138
2021.09.07	52636.88	52863.64	42835.92	46843.88	107318	0	560
2021.09.08	46852.63	47349.00	44349.48	46026.81	115329	0	625
2021.09.09	46015.04	47389.55	45482.61	46362.88	104384	0	1028
2021.09.10	46368.92	47031.42	44006.16	44842.46	106771	0	1898
2021.09.11	44844.79	45975.31	44682.09	45146.14	97933	0	3977
2021.09.12	45150.77	46403.94	44696.12	45972.42	97169	0	2335
2021.09.13	45995.42	46843.90	43372.04	44907.88	112736	0	2044
2021.09.14	44909.57	47236.08	44607.52	47093.29	98180	0	167
2021.09.15	47100.25	48448.30	46643.09	48117.12	94019	0	1175
2021.09.16	48116.28	48485.08	46977.69	47748.68	95025	0	97
2021.09.17	47749.43	48161.40	46702.64	47278.68	95675	0	1002
2021.09.18	47282.43	48784.88	47018.94	48277.97	94462	0	2851
2021.09.19	48284.63	48365.43	46799.48	47244.52	94892	0	2712
2021.09.20	47250.44	47342.19	42439.41	42994.99	118002	0	1745
2021.09.21	42999.33	43615.41	39562.77	40689.07	127449	0	407
2021.09.22	40696.92	44025.84	40519.75	43575.52	111519	0	503
2021.09.23	43576.06	44947.80	43097.47	44868.22	104402	0	184
2021.09.24	44868.78	45144.59	40589.57	42840.75	118583	0	216
2021.09.25	42845.05	42979.83	41650.96	42683.64	104388	0	605
2021.09.26	42681.33	43930.92	40712.77	43179.91	107350	0	231
2021.09.27	43165.92	44362.66	42044.91	42150.38	104909	0	573
2021.09.28	42137.51	42775.03	40845.81	40980.51	108221	0	1331
2021.09.29	40991.11	42590.44	40704.29	41480.20	101922	0	1449
2021.09.30	41479.20	44054.06	41359.45	43756.71	99691	0	147
2021.10.01	43759.96	48433.33	43225.57	48096.02	104390	0	279
2021.10.02	48099.90	48307.48	47408.25	47636.14	92439	0	3572
2021.10.03	47640.51	49170.81	47033.52	48183.18	94209	0	2059
2021.10.04	48181.41	49475.96	46845.42	49186.39	103640	0	1609
2021.10.05	49196.07	51857.01	48981.07	51393.07	102461	0	3613
2021.10.06	51394.49	55652.42	50323.60	55291.93	104607	0	2207
2021.10.07	55290.08	55311.21	53319.85	53754.17	102227	0	660
2021.10.08	53758.55	55991.14	53560.33	53916.25	101860	0	1878
2021.10.09	53914.51	55394.98	53589.40	54895.82	96808	0	2631
2021.10.10	54888.26	56414.96	53999.84	54630.85	103401	0	874
2021.10.11	54619.89	57779.43	54357.15	57401.52	99534	0	4029
2021.10.12	57411.03	57609.70	53821.99	55943.26	102948	0	716
2021.10.13	55948.23	57743.27	54192.30	57324.28	94015	0	207
2021.10.14	57326.54	58488.59	56734.54	57312.26	95462	0	714
2021.10.15	57314.31	62787.29	56782.19	61622.87	105934	0	1948
2021.10.16	61629.82	62268.75	60090.28	60799.55	95655	0	2977
2021.10.17	60798.32	61631.18	58872.55	61451.92	98512	0	1952
2021.10.18	61457.09	62608.16	59825.33	61931.52	103361	0	1663
2021.10.19	61943.01	64428.16	61220.45	64230.04	103103	0	1989
2021.10.20	64223.82	66983.32	63412.12	66011.30	96650	0	1599
2021.10.21	66009.66	66614.48	61882.25	62109.92	113217	0	578
2021.10.22	62128.10	63673.89	59883.72	60604.98	104165	0	1203
2021.10.23	60596.02	61704.16	59560.75	61248.05	97005	0	1383
2021.10.24	61233.66	61430.64	59415.78	60783.71	97709	0	2638
2021.10.25	60789.13	63667.27	60571.49	63067.61	96398	0	1393
2021.10.26	63072.93	63250.00	59757.31	60244.71	98175	0	3453
2021.10.27	60248.03	61434.77	58080.79	58401.11	102840	0	2326
2021.10.28	58405.54	62402.67	57575.46	60538.49	105041	0	73
2021.10.29	60544.07	62936.05	60015.29	62252.13	101931	0	400
2021.10.30	62263.23	62379.12	60665.63	61857.07	96392	0	1313
2021.10.31	61841.25	62385.60	59911.77	61290.59	97263	0	2904
2021.11.01	61295.00	62441.45	59405.44	60865.13	101842	0	1363
2021.11.02	60874.02	64255.28	60603.88	63247.74	97407	0	2927
2021.11.03	63248.98	63512.57	60125.45	62902.69	96646	0	2331
2021.11.04	62899.42	63076.16	60630.02	61388.74	96389	0	2807
2021.11.05	61385.44	62586.60	60686.43	60939.17	94583	0	3182
2021.11.06	60946.07	61549.27	60042.52	61519.82	91324	0	2913
2021.11.07	61520.08	63264.18	61315.70	63255.20	90884	0	497
2021.11.08	63251.44	67738.01	63241.42	67509.57	95917	0	3588
2021.11.09	67511.40	68470.37	66193.66	66887.41	94422	0	2795
2021.11.10	66890.17	68984.87	62856.49	64837.07	102310	0	81
2021.11.11	64821.92	65565.07	64038.35	64734.12	95803	0	2374
2021.11.12	64731.28	65437.06	62173.02	64108.63	102203	0	739
2021.11.13	64112.21	64936.21	63266.74	64352.09	91137	0	1715
2021.11.14	64346.92	65477.21	63506.13	65474.13	92536	0	300
2021.11.15	65479.04	66299.46	63268.90	63546.68	95148	0	75
2021.11.16	63544.31	63544.31	58567.98	60028.07	112356	0	53
2021.11.17	60023.13	60838.48	58309.84	60313.62	108730	0	297
2021.11.18	60311.94	60949.40	56450.03	56846.96	112221	0	4
2021.11.19	56856.00	58369.49	55547.67	58053.63	104633	0	579
2021.11.20	58053.76	59898.44	57308.92	59687.08	95291	0	1270
2021.11.21	59682.71	60037.49	58443.21	58621.79	97880	0	1211
2021.11.22	58619.33	59377.87	55582.16	56224.75	110039	0	3325
2021.11.23	56226.52	57860.23	55198.57	57523.41	108363	0	2553
2021.11.24	57530.17	57697.73	55757.67	57090.67	102204	0	2491
2021.11.25	57096.07	59456.98	56917.03	58975.74	96043	0	392
2021.11.26	58977.09	59193.75	53449.48	53704.36	108127	0	2414
2021.11.27	53722.99	55261.45	53565.58	54717.35	96498	0	3730
2021.11.28	54713.16	57471.62	53244.19	57307.65	98642	0	1276
2021.11.29	57294.28	58874.22	56679.12	57808.51	98053	0	3109
2021.11.30	57808.72	59227.81	55807.86	56948.16	112505	0	1482
2021.12.01	56953.44	59072.57	56368.50	57222.72	102735	0	1472
2021.12.02	57224.38	57394.25	55734.18	56489.40	103723	0	2350
2021.12.03	56489.38	57632.88	51623.37	53621.15	109113	0	2140
2021.12.04	53609.30	53855.05	41938.16	49196.28	130194	0	1915
2021.12.05	49205.02	49732.67	47817.14	49429.69	109037	0	1167
2021.12.06	49437.33	50968.03	47139.61	50518.99	119113	0	225
2021.12.07	50513.64	51945.36	50017.60	50583.74	104947	0	3364
2021.12.08	50588.62	51199.02	48561.49	50474.07	106240	0	2106
2021.12.09	50475.51	50818.23	47278.95	47507.29	112750	0	2190
2021.12.10	47507.22	50090.80	46842.50	47113.74	113591	0	2351
2021.12.11	47115.52	49499.28	46692.12	49366.88	104744	0	2189
2021.12.12	49374.14	50762.53	48644.55	50051.73	98665	0	1944
2021.12.13	50031.07	50183.93	45664.37	46684.63	110339	0	2026
2021.12.14	46685.53	48660.27	46227.48	48349.82	106983	0	2273
2021.12.15	48346.83	49497.62	46454.60	48876.36	106975	0	1957
2021.12.16	48878.43	49428.45	47500.25	47624.88	98686	0	2416
2021.12.17	47627.78	48008.52	45380.59	46094.65	104463	0	2084
2021.12.18	46102.75	47379.05	45409.85	46827.31	99280	0	1716
2021.12.19	46830.82	48262.85	46364.62	46637.16	97879	0	1818
2021.12.20	46633.27	47520.82	45506.24	46879.09	103035	0	2283
2021.12.21	46878.13	49276.14	46608.75	48874.97	99044	0	413
2021.12.22	48876.83	49545.90	48382.66	48570.00	92500	0	495
2021.12.23	48571.74	51374.27	48034.70	50770.93	94660	0	1952
2021.12.24	50780.35	51810.37	50391.45	50773.05	92659	0	1005
2021.12.25	50781.57	51138.75	50109.11	50372.65	90224	0	1292
2021.12.26	50372.84	51215.38	49396.85	50734.23	91533	0	3188
2021.12.27	50746.20	52033.87	50415.65	50664.36	92981	0	308
2021.12.28	50667.79	50678.70	47252.98	47496.41	99873	0	2443
2021.12.29	47497.41	48106.81	46017.54	46434.04	96265	0	3551
2021.12.30	46424.72	47877.31	45876.77	47063.55	96198	0	2172
2021.12.31	47068.30	48532.12	45574.89	46138.53	98064	0	4670
2022.01.01	46159.12	47909.24	46128.33	47706.75	94400	0	2141
2022.01.02	47707.84	47934.86	46614.48	47276.37	90705	0	2749
2022.01.03	47270.24	47547.00	45655.95	46404.62	92196	0	1579
2022.01.04	46409.97	47497.57	45502.18	45762.72	94329	0	1999
2022.01.05	45768.79	47030.97	42446.08	43389.22	101783	0	1806
2022.01.06	43387.13	43750.76	42372.49	43068.88	97929	0	4068
2022.01.07	43071.43	43118.25	40552.07	41513.07	105684	0	1997
2022.01.08	41514.84	42269.23	40438.00	41639.76	95560	0	1731
2022.01.09	41640.10	42734.35	41011.97	41823.99	86025	0	1916
2022.01.10	41824.76	42215.74	39568.51	41759.82	89236	0	1711
2022.01.11	41764.75	43106.49	41218.08	42703.87	116462	0	1770
2022.01.12	42703.54	44275.85	42413.13	43893.21	125866	0	2654
2022.01.13	43891.60	44414.06	42292.07	42544.88	123234	0	4073
2022.01.14	42546.23	43430.62	41724.19	43076.98	125454	0	2330
2022.01.15	43078.65	43774.97	42529.60	43062.26	106602	0	4197
2022.01.16	43063.44	43450.88	42581.17	43075.03	107213	0	4162
2022.01.17	43076.87	43193.82	41540.78	42189.69	119888	0	1874
2022.01.18	42188.54	42635.21	41250.59	42357.88	122226	0	3161
2022.01.19	42357.72	42565.30	41122.40	41647.91	130218	0	2310
2022.01.20	41648.55	43500.56	40520.72	40640.74	131899	0	2079
2022.01.21	40633.79	41101.49	35393.51	36430.26	225487	0	1695
2022.01.22	36426.93	36751.97	33978.22	35043.72	228041	0	1061
2022.01.23	35043.63	36501.81	34616.82	36245.00	154984	0	1389
2022.01.24	36240.36	37479.79	32925.89	36655.84	220201	0	1338
2022.01.25	36654.80	37509.72	35686.51	36935.47	179709	0	1957
2022.01.26	36937.40	38868.86	36238.11	36811.50	183782	0	1738
2022.01.27	36819.64	37221.91	35509.07	37166.19	165156	0	2095
2022.01.28	37161.58	37994.63	36144.65	37709.24	157492	0	1918
2022.01.29	37714.37	38657.90	37314.83	38162.79	119513	0	844
2022.01.30	38174.24	38328.28	37374.72	37915.62	110993	0	1556
2022.01.31	37912.44	38703.57	36649.74	38465.87	135306	0	897
2022.02.01	38466.97	39248.30	37975.00	38695.25	140182	0	591
2022.02.02	38691.92	38851.12	36591.29	36914.46	136423	0	1167
2022.02.03	36914.88	37358.13	36250.28	37314.61	134350	0	2415
2022.02.04	37315.32	41694.96	37051.24	41551.98	152124	0	388
2022.02.05	41551.67	41917.35	40922.97	41399.06	116038	0	983
2022.02.06	41394.40	42651.51	41124.39	42391.57	117092	0	945
2022.02.07	42385.35	44496.24	41657.56	43873.17	150103	0	1538
2022.02.08	43875.69	45397.31	42647.36	44208.73	156862	0	1592
2022.02.09	44081.44	44836.33	43105.07	44406.57	130383	0	2164
2022.02.10	44404.74	45801.76	43193.81	43502.54	160963	0	2244
2022.02.11	43506.20	43931.49	41916.75	42358.58	162263	0	1738
2022.02.12	42359.95	42999.74	41682.57	42187.62	126162	0	1842
2022.02.13	42188.78	42735.31	41841.83	42014.28	114892	0	2025
2022.02.14	42020.64	42832.09	41469.11	42525.48	147487	0	1836
2022.02.15	42525.10	44767.07	42377.51	44561.62	135887	0	367
2022.02.16	44562.76	44570.26	43296.59	43887.90	121753	0	1145
2022.02.17	43890.36	44192.56	40070.71	40516.65	141971	0	1830
2022.02.18	40518.29	40958.47	39438.98	39966.23	145330	0	1912
2022.02.19	39968.20	40442.54	39634.18	40095.58	112858	0	3118
2022.02.20	40096.71	40138.34	37983.76	38381.35	129167	0	1852
2022.02.21	38386.99	39461.70	36802.85	37028.14	171596	0	1100
2022.02.22	37024.46	38460.95	36322.52	38264.35	174499	0	1423
2022.02.23	38259.58	39259.63	37054.06	37265.02	147211	0	766
2022.02.24	37268.12	39701.76	34316.23	38338.94	221775	0	75
2022.02.25	38342.05	39710.97	38036.58	39225.74	169627	0	619
2022.02.26	39227.83	40238.87	38547.22	39099.10	134396	0	2057
2022.02.27	39101.79	39866.11	36977.44	37695.74	151665	0	1635
2022.02.28	37702.68	44138.47	37443.24	43177.91	171851	0	759
2022.03.01	43172.43	44938.03	42816.02	44420.54	166841	0	885
2022.03.02	44420.99	45263.12	43289.54	43893.13	157258	0	1250
2022.03.03	43895.57	44085.50	41782.98	42455.53	142003	0	998
2022.03.04	42459.12	42512.88	38556.20	39143.30	159873	0	248
2022.03.05	39144.55	39575.17	38559.11	39370.29	116959	0	1680
2022.03.06	39372.55	39635.25	38082.15	38367.71	136687	0	1932
2022.03.07	38370.61	39513.81	37142.21	37963.79	165446	0	1482
2022.03.08	37968.03	39366.88	37827.57	38732.74	171356	0	1507
2022.03.09	38733.16	42597.76	38644.85	41924.51	151999	0	550
2022.03.10	41935.66	42048.47	38575.04	39410.10	158640	0	1731
2022.03.11	39411.53	40226.68	38184.35	38710.73	154199	0	1700
2022.03.12	38711.68	39410.37	38623.65	38769.36	109796	0	1910
2022.03.13	38773.42	39278.59	37562.39	37795.59	116515	0	1335
2022.03.14	37797.32	39868.47	37538.53	39656.61	140681	0	2142
2022.03.15	39657.07	39867.02	38105.40	39281.00	142487	0	2259
2022.03.16	39277.81	41695.27	38823.67	41120.76	178636	0	742
2022.03.17	41122.20	41427.00	40507.64	40938.14	127657	0	729
2022.03.18	40933.09	42343.98	40119.50	41749.88	128114	0	846
2022.03.19	41748.08	42386.19	41473.70	42207.34	110121	0	1326
2022.03.20	42208.23	42286.66	40883.71	41251.24	119322	0	2080
2022.03.21	41247.62	41564.76	40472.53	40989.18	127912	0	1398
2022.03.22	40991.85	43293.50	40874.06	42367.55	139692	0	2098
