<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.05.09	1.05320	1.05922	1.04949	1.05628	43754	0	0
2022.05.10	1.05630	1.05849	1.05243	1.05287	43584	0	0
2022.05.11	1.05287	1.05767	1.05015	1.05115	46683	0	0
2022.05.12	1.05117	1.05288	1.03535	1.03780	50172	0	0
2022.05.13	1.03779	1.04190	1.03490	1.04077	36797	0	0
2022.05.15	1.04024	1.04141	1.03952	1.03976	3263	0	0
2022.05.16	1.03978	1.04426	1.03887	1.04388	32776	0	0
2022.05.17	1.04386	1.05553	1.04315	1.05485	39573	0	0
2022.05.18	1.05482	1.05634	1.04565	1.04726	34545	0	0
2022.05.19	1.04728	1.06067	1.04647	1.05790	44285	0	0
2022.05.20	1.05791	1.05987	1.05325	1.05598	35703	0	0
2022.05.22	1.05604	1.05775	1.05552	1.05687	1983	0	0
2022.05.23	1.05688	1.06968	1.05676	1.06833	37733	0	0
2022.05.24	1.06833	1.07481	1.06606	1.07324	38964	0	0
2022.05.25	1.07325	1.07363	1.06420	1.06866	38174	0	0
2022.05.26	1.06865	1.07341	1.06621	1.07321	33039	0	0
2022.05.27	1.07323	1.07647	1.06966	1.07335	30101	0	0
2022.05.29	1.07350	1.07358	1.07260	1.07288	1380	0	0
2022.05.30	1.07290	1.07860	1.07265	1.07724	24477	0	0
2022.05.31	1.07726	1.07742	1.06787	1.07336	38344	0	0
2022.06.01	1.07339	1.07388	1.06267	1.06505	33530	0	0
2022.06.02	1.06503	1.07502	1.06445	1.07498	29775	0	0
2022.06.03	1.07500	1.07641	1.07037	1.07188	26386	0	0
2022.06.05	1.07178	1.07292	1.07141	1.07248	1816	0	0
2022.06.06	1.07250	1.07515	1.06836	1.06893	27601	0	0
2022.06.07	1.06894	1.07139	1.06517	1.06968	32837	0	0
2022.06.08	1.06970	1.07480	1.06711	1.07166	31403	0	0
2022.06.09	1.07168	1.07733	1.06107	1.06187	43473	0	0
2022.06.10	1.06190	1.06418	1.05054	1.05181	38619	0	0
2022.06.12	1.05149	1.05196	1.04861	1.04904	3657	0	0
2022.06.13	1.04904	1.04952	1.03993	1.04145	46130	0	0
2022.06.14	1.04144	1.04844	1.03967	1.04366	49413	0	0
2022.06.15	1.04366	1.05074	1.03587	1.04571	66223	0	0
2022.06.16	1.04572	1.06009	1.03807	1.05461	59435	0	0
2022.06.17	1.05463	1.05517	1.04441	1.04944	47561	0	0
2022.06.19	1.04812	1.04924	1.04738	1.04896	3208	0	0
2022.06.20	1.04899	1.05455	1.04846	1.05171	32346	0	0
2022.06.21	1.05171	1.05822	1.05128	1.05308	36547	0	0
2022.06.22	1.05310	1.06055	1.04684	1.05643	41180	0	0
2022.06.23	1.05642	1.05807	1.04824	1.05190	46689	0	0
2022.06.24	1.05191	1.05707	1.05118	1.05542	35574	0	0
2022.06.26	1.05489	1.05744	1.05485	1.05661	2609	0	0
2022.06.27	1.05664	1.06146	1.05500	1.05794	34440	0	0
2022.06.28	1.05794	1.06056	1.05028	1.05218	36081	0	0
2022.06.29	1.05217	1.05350	1.04349	1.04453	39722	0	0
2022.06.30	1.04455	1.04884	1.03821	1.04778	41523	0	0
2022.07.01	1.04781	1.04781	1.03650	1.04271	39734	0	0
2022.07.03	1.04197	1.04367	1.04155	1.04320	2460	0	0
2022.07.04	1.04318	1.04623	1.04168	1.04323	26128	0	0
2022.07.05	1.04325	1.04482	1.02348	1.02564	44389	0	0
2022.07.06	1.02565	1.02761	1.01611	1.01839	47410	0	0
2022.07.07	1.01841	1.02207	1.01439	1.01681	39983	0	0
2022.07.08	1.01683	1.01909	1.00708	1.01849	45660	0	0
2022.07.10	1.01775	1.01832	1.01647	1.01668	2596	0	0
2022.07.11	1.01670	1.01671	1.00333	1.00456	40022	0	0
2022.07.12	1.00456	1.00733	0.99997	1.00298	46458	0	0
2022.07.13	1.00299	1.01218	0.99971	1.00336	56678	0	0
2022.07.14	1.00338	1.00501	0.99519	1.00261	52088	0	0
2022.07.15	1.00263	1.00974	1.00064	1.00874	41479	0	0
2022.07.17	1.00791	1.00975	1.00785	1.00970	2357	0	0
2022.07.18	1.00971	1.02009	1.00809	1.01461	39676	0	0
2022.07.19	1.01462	1.02687	1.01191	1.02302	49221	0	0
2022.07.20	1.02304	1.02725	1.01552	1.01804	48173	0	0
2022.07.21	1.01802	1.02777	1.01521	1.02197	57630	0	0
2022.07.22	1.02197	1.02547	1.01294	1.02146	47257	0	0
2022.07.24	1.02120	1.02181	1.01987	1.01989	2229	0	0
2022.07.25	1.01990	1.02575	1.01784	1.02227	41407	0	0
2022.07.26	1.02230	1.02499	1.01073	1.01283	39816	0	0
2022.07.27	1.01283	1.02203	1.00962	1.02048	48427	0	0
2022.07.28	1.02047	1.02339	1.01136	1.01915	52773	0	0
2022.07.29	1.01918	1.02539	1.01457	1.02259	48340	0	0
2022.07.31	1.02155	1.02228	1.02052	1.02099	2786	0	0
2022.08.01	1.02101	1.02749	1.02074	1.02625	42736	0	0
2022.08.02	1.02627	1.02936	1.01543	1.01562	49484	0	0
2022.08.03	1.01561	1.02098	1.01223	1.01563	45344	0	0
2022.08.04	1.01563	1.02533	1.01538	1.02469	40819	0	0
2022.08.05	1.02472	1.02479	1.01412	1.01803	37851	0	0
2022.08.07	1.01732	1.01775	1.01688	1.01717	1726	0	0
2022.08.08	1.01719	1.02215	1.01589	1.01974	31871	0	0
2022.08.09	1.01977	1.02471	1.01884	1.02077	27302	0	0
2022.08.10	1.02077	1.03681	1.02017	1.02984	37592	0	0
2022.08.11	1.02983	1.03640	1.02750	1.03201	36148	0	0
2022.08.12	1.03203	1.03249	1.02379	1.02587	31314	0	0
2022.08.14	1.02555	1.02626	1.02532	1.02532	1397	0	0
2022.08.15	1.02532	1.02679	1.01533	1.01610	31799	0	0
2022.08.16	1.01612	1.01945	1.01222	1.01692	32381	0	0
2022.08.17	1.01691	1.02026	1.01452	1.01771	36576	0	0
2022.08.18	1.01772	1.01926	1.00793	1.00888	35039	0	0
2022.08.19	1.00889	1.00950	1.00316	1.00390	30764	0	0
2022.08.21	1.00390	1.00404	1.00299	1.00358	1871	0	0
2022.08.22	1.00357	1.00461	0.99258	0.99380	33573	0	0
2022.08.23	0.99380	1.00178	0.98981	0.99660	41504	0	0
2022.08.24	0.99661	0.99990	0.99097	0.99674	37921	0	0
2022.08.25	0.99674	1.00328	0.99487	0.99703	37824	0	0
2022.08.26	0.99702	1.00895	0.99461	0.99641	41721	0	0
2022.08.28	0.99636	0.99639	0.99345	0.99356	2806	0	0
2022.08.29	0.99358	1.00289	0.99138	1.00105	41497	0	0
2022.08.30	1.00105	1.00543	0.99816	1.00231	43731	0	0
2022.08.31	1.00229	1.00786	0.99710	1.00372	45323	0	0
2022.09.01	1.00374	1.00484	0.99097	0.99514	44451	0	0
2022.09.02	0.99514	1.00332	0.99448	0.99551	43311	0	0
2022.09.04	0.99256	0.99282	0.98984	0.99076	4711	0	0
2022.09.05	0.99076	0.99515	0.98774	0.99497	34765	0	0
2022.09.06	0.99498	0.99858	0.98636	0.98968	45356	0	0
2022.09.07	0.98969	1.00109	0.98751	0.99974	42881	0	0
2022.09.08	0.99976	1.00288	0.99304	1.00094	48133	0	0
2022.09.09	1.00094	1.01129	1.00081	1.00453	41378	0	0
2022.09.11	1.00892	1.00928	1.00559	1.00699	3268	0	0
2022.09.12	1.00697	1.01975	1.00627	1.01287	41585	0	0
2022.09.13	1.01286	1.01866	0.99539	0.99776	46498	0	0
2022.09.14	0.99777	1.00232	0.99591	0.99817	45846	0	0
2022.09.15	0.99817	1.00173	0.99553	0.99871	36006	0	0
2022.09.16	0.99873	1.00361	0.99430	1.00132	39072	0	0
2022.09.18	1.00110	1.00282	1.00035	1.00217	2135	0	0
2022.09.19	1.00219	1.00318	0.99655	1.00294	34306	0	0
2022.09.20	1.00296	1.00500	0.99548	0.99708	39275	0	0
2022.09.21	0.99710	0.99748	0.98122	0.98311	54636	0	0
2022.09.22	0.98311	0.99070	0.98069	0.98382	54529	0	0
2022.09.23	0.98383	0.98516	0.96678	0.96906	52008	0	0
2022.09.25	0.96703	0.97079	0.96672	0.96853	5682	0	0
2022.09.26	0.96854	0.97011	0.95496	0.96195	78685	0	0
2022.09.27	0.96197	0.96705	0.95687	0.95952	52916	0	0
2022.09.28	0.95952	0.97504	0.95355	0.97051	70726	0	0
2022.09.29	0.97054	0.98418	0.96353	0.98288	65276	0	0
2022.09.30	0.98290	0.98534	0.97342	0.98013	62638	0	0
2022.10.02	0.97962	0.98068	0.97886	0.97930	4283	0	0
2022.10.03	0.97930	0.98441	0.97524	0.98332	55607	0	0
2022.10.04	0.98334	0.99992	0.98058	0.99833	55750	0	0
2022.10.05	0.99835	0.99944	0.98343	0.99114	50760	0	0
2022.10.06	0.99115	0.99261	0.97848	0.97887	50314	0	0
2022.10.07	0.97889	0.98164	0.97250	0.97404	47253	0	0
2022.10.09	0.97319	0.97376	0.97273	0.97341	2538	0	0
2022.10.10	0.97343	0.97528	0.96814	0.97108	42385	0	0
2022.10.11	0.97110	0.97742	0.96702	0.97001	50220	0	0
2022.10.12	0.97000	0.97338	0.96674	0.97047	48806	0	0
2022.10.13	0.97046	0.98055	0.96313	0.97665	58033	0	0
2022.10.14	0.97667	0.98082	0.97055	0.97229	54040	0	0
2022.10.16	0.97207	0.97428	0.97171	0.97394	2467	0	0
2022.10.17	0.97394	0.98517	0.97198	0.98432	44261	0	0
2022.10.18	0.98434	0.98752	0.98123	0.98622	47289	0	0
2022.10.19	0.98621	0.98665	0.97570	0.97650	43754	0	0
2022.10.20	0.97652	0.98451	0.97542	0.97781	47294	0	0
2022.10.21	0.97783	0.98687	0.97046	0.98588	62320	0	0
2022.10.23	0.98677	0.98970	0.98309	0.98594	8882	0	0
2022.10.24	0.98594	0.98933	0.98064	0.98838	54774	0	0
2022.10.25	0.98840	0.99764	0.98483	0.99614	44975	0	0
2022.10.26	0.99616	1.00931	0.99430	1.00928	49800	0	0
2022.10.27	1.00930	1.00931	0.99573	0.99664	54633	0	0
2022.10.28	0.99666	0.99976	0.99265	0.99661	46646	0	0
2022.10.30	0.99546	0.99617	0.99453	0.99541	2763	0	0
2022.10.31	0.99543	0.99653	0.98727	0.98853	37721	0	0
2022.11.01	0.98855	0.99536	0.98526	0.98768	42954	0	0
2022.11.02	0.98770	0.99755	0.98096	0.98138	50117	0	0
2022.11.03	0.98137	0.98391	0.97296	0.97488	45440	0	0
2022.11.04	0.97488	0.99661	0.97471	0.99582	53208	0	0
2022.11.06	0.99073	0.99428	0.99058	0.99272	3214	0	0
2022.11.07	0.99280	1.00338	0.99174	1.00170	45614	0	0
2022.11.08	1.00171	1.00958	0.99713	1.00800	41391	0	0
2022.11.09	1.00799	1.00878	0.99925	1.00188	48371	0	0
2022.11.10	1.00189	1.02213	0.99352	1.01908	64137	0	0
2022.11.11	1.01909	1.03638	1.01629	1.03548	58580	0	0
2022.11.13	1.03299	1.03339	1.03117	1.03265	3458	0	0
2022.11.14	1.03267	1.03581	1.02711	1.03193	53242	0	0
2022.11.15	1.03195	1.04804	1.02797	1.03570	71194	0	0
2022.11.16	1.03571	1.04379	1.03305	1.03929	59258	0	0
2022.11.17	1.03930	1.04062	1.03050	1.03603	49793	0	0
2022.11.18	1.03605	1.03956	1.03134	1.03233	42167	0	0
2022.11.20	1.03220	1.03313	1.03211	1.03288	754	0	0
2022.11.21	1.03303	1.03325	1.02223	1.02448	43862	0	0
2022.11.22	1.02446	1.03101	1.02417	1.03101	38068	0	0
2022.11.23	1.03102	1.04175	1.02962	1.04175	45302	0	0
2022.11.24	1.04173	1.04481	1.03814	1.04074	33987	0	0
2022.11.25	1.04072	1.04289	1.03544	1.03918	35756	0	0
2022.11.27	1.03694	1.03780	1.03641	1.03666	1802	0	0
2022.11.28	1.03668	1.04964	1.03298	1.03429	47492	0	0
2022.11.29	1.03430	1.03940	1.03152	1.03228	47587	0	0
2022.11.30	1.03230	1.04282	1.02898	1.04192	54797	0	0
2022.12.01	1.04223	1.05353	1.03928	1.05276	58579	0	0
2022.12.02	1.05274	1.05445	1.04279	1.05403	51136	0	0
2022.12.04	1.05318	1.05432	1.05293	1.05431	1555	0	0
2022.12.05	1.05432	1.05944	1.04799	1.04954	45068	0	0
2022.12.06	1.04956	1.05325	1.04589	1.04669	42632	0	0
2022.12.07	1.04671	1.05494	1.04429	1.05100	45346	0	0
2022.12.08	1.05115	1.05645	1.04891	1.05552	39380	0	0
2022.12.09	1.05550	1.05877	1.05044	1.05325	41755	0	0
2022.12.11	1.05305	1.05340	1.05164	1.05205	1098	0	0
2022.12.12	1.05204	1.05798	1.05055	1.05393	34980	0	0
2022.12.13	1.05408	1.06727	1.05277	1.06241	46865	0	0
2022.12.14	1.06240	1.06946	1.06186	1.06755	51091	0	0
2022.12.15	1.06756	1.07357	1.05921	1.06382	50808	0	0
2022.12.16	1.06384	1.06627	1.05847	1.05858	41280	0	0
2022.12.18	1.05846	1.05938	1.05809	1.05840	1414	0	0
2022.12.19	1.05842	1.06574	1.05755	1.06106	36642	0	0
2022.12.20	1.06120	1.06582	1.05786	1.06248	51296	0	0
2022.12.21	1.06246	1.06444	1.05900	1.06075	35748	0	0
2022.12.22	1.06073	1.06591	1.05728	1.06009	35953	0	0
2022.12.23	1.06007	1.06325	1.05863	1.06159	34144	0	0
2022.12.25	1.06107	1.06184	1.06054	1.06157	2004	0	0
2022.12.26	1.06186	1.06427	1.05951	1.06369	16519	0	0
2022.12.27	1.06367	1.06691	1.06111	1.06351	30825	0	0
2022.12.28	1.06366	1.06742	1.06062	1.06285	32393	0	0
2022.12.29	1.06284	1.06900	1.06108	1.06600	31361	0	0
2022.12.30	1.06599	1.07127	1.06380	1.07025	36600	0	0
2023.01.01	1.06871	1.06982	1.06782	1.06982	2793	0	0
2023.01.02	1.06978	1.07066	1.06357	1.06683	25361	0	0
2023.01.03	1.06686	1.06797	1.05192	1.05452	46740	0	0
2023.01.04	1.05453	1.06351	1.05449	1.06058	45456	0	0
2023.01.05	1.06056	1.06311	1.05148	1.05204	42568	0	0
2023.01.06	1.05206	1.06476	1.04791	1.06443	42918	0	0
2023.01.08	1.06386	1.06608	1.06338	1.06608	1618	0	0
2023.01.09	1.06623	1.07602	1.06512	1.07324	40644	0	0
2023.01.10	1.07322	1.07589	1.07118	1.07381	39296	0	0
2023.01.11	1.07380	1.07759	1.07250	1.07650	34231	0	0
2023.01.12	1.07652	1.08665	1.07273	1.08592	50264	0	0
2023.01.13	1.08591	1.08674	1.07800	1.08320	39059	0	0
2023.01.15	1.08315	1.08329	1.08185	1.08222	1501	0	0
2023.01.16	1.08223	1.08738	1.08012	1.08282	27457	0	0
2023.01.17	1.08283	1.08690	1.07741	1.07891	42639	0	0
2023.01.18	1.07892	1.08869	1.07657	1.07970	51483	0	0
2023.01.19	1.07971	1.08395	1.07819	1.08317	40490	0	0
2023.01.20	1.08331	1.08584	1.08019	1.08553	33253	0	0
2023.01.22	1.08612	1.08676	1.08586	1.08637	1343	0	0
2023.01.23	1.08640	1.09262	1.08458	1.08709	36342	0	0
2023.01.24	1.08712	1.08974	1.08348	1.08895	34283	0	0
2023.01.25	1.08894	1.09230	1.08569	1.09203	33540	0	0
2023.01.26	1.09205	1.09290	1.08501	1.08927	34169	0	0
2023.01.27	1.08929	1.08998	1.08374	1.08678	29813	0	0
2023.01.29	1.08581	1.08714	1.08579	1.08714	731	0	0
2023.01.30	1.08716	1.09132	1.08389	1.08495	31537	0	0
2023.01.31	1.08496	1.08744	1.08016	1.08603	32609	0	0
2023.02.01	1.08602	1.10310	1.08519	1.10108	41406	0	0
2023.02.02	1.10123	1.10263	1.08851	1.09027	44794	0	0
2023.02.03	1.09042	1.09396	1.07923	1.07931	39276	0	0
2023.02.05	1.07835	1.07964	1.07819	1.07891	1865	0	0
2023.02.06	1.07889	1.07984	1.07089	1.07269	33772	0	0
2023.02.07	1.07285	1.07661	1.06689	1.07299	40776	0	0
2023.02.08	1.07297	1.07602	1.07075	1.07151	30393	0	0
2023.02.09	1.07150	1.07902	1.07094	1.07388	31381	0	0
2023.02.10	1.07389	1.07522	1.06660	1.06769	31793	0	0
2023.02.12	1.06805	1.06805	1.06694	1.06768	1094	0	0
2023.02.13	1.06769	1.07306	1.06552	1.07306	27736	0	0
2023.02.14	1.07305	1.08043	1.07065	1.07332	43438	0	0
2023.02.15	1.07348	1.07441	1.06602	1.06910	32592	0	0
2023.02.16	1.06912	1.07218	1.06541	1.06653	34540	0	0
2023.02.17	1.06651	1.06979	1.06124	1.06941	30855	0	0
2023.02.19	1.06852	1.06908	1.06808	1.06835	988	0	0
2023.02.20	1.06836	1.07041	1.06698	1.06819	19208	0	0
2023.02.21	1.06818	1.06976	1.06371	1.06508	33982	0	0
2023.02.22	1.06507	1.06635	1.05987	1.06050	32870	0	0
2023.02.23	1.06052	1.06273	1.05768	1.05971	29658	0	0
2023.02.24	1.05973	1.06138	1.05357	1.05451	33478	0	0
2023.02.26	1.05444	1.05533	1.05440	1.05529	655	0	0
2023.02.27	1.05530	1.06194	1.05326	1.06076	28908	0	0
2023.02.28	1.06092	1.06446	1.05725	1.05764	32326	0	0
2023.03.01	1.05765	1.06910	1.05649	1.06680	35586	0	0
2023.03.02	1.06682	1.06723	1.05761	1.05981	33385	0	0
2023.03.03	1.05979	1.06382	1.05879	1.06336	29543	0	0
2023.03.05	1.06252	1.06269	1.06202	1.06238	972	0	0
2023.03.06	1.06253	1.06939	1.06218	1.06837	31083	0	0
2023.03.07	1.06851	1.06939	1.05456	1.05464	35888	0	0
2023.03.08	1.05479	1.05734	1.05240	1.05470	33179	0	0
2023.03.09	1.05485	1.05907	1.05377	1.05836	28660	0	0
2023.03.10	1.05851	1.07003	1.05736	1.06389	73337	0	0
2023.03.12	1.06727	1.07022	1.06722	1.06807	7564	0	10
2023.03.13	1.06810	1.07481	1.06498	1.07226	99575	0	8
2023.03.14	1.07228	1.07491	1.06784	1.07265	74251	0	8
2023.03.15	1.07266	1.07593	1.05158	1.05813	90247	0	8
2023.03.16	1.05812	1.06352	1.05508	1.06131	78032	0	8
2023.03.17	1.06133	1.06847	1.06112	1.06652	43052	0	8
2023.03.19	1.06798	1.06866	1.06645	1.06802	1446	0	10
2023.03.20	1.06803	1.07303	1.06309	1.07181	52119	0	8
2023.03.21	1.07183	1.07881	1.07036	1.07722	33659	0	8
2023.03.22	1.07722	1.09119	1.07587	1.08684	57297	0	8
2023.03.23	1.08686	1.09293	1.08238	1.08342	48641	0	8
2023.03.24	1.08344	1.08366	1.07128	1.07596	55268	0	8
2023.03.26	1.07686	1.07782	1.07637	1.07773	1527	0	10
2023.03.27	1.07771	1.08072	1.07447	1.08058	31783	0	8
2023.03.28	1.08060	1.08480	1.08032	1.08385	28518	0	8
2023.03.29	1.08386	1.08709	1.08173	1.08422	29842	0	8
2023.03.30	1.08425	1.09258	1.08231	1.09038	32205	0	8
2023.03.31	1.09037	1.09251	1.08365	1.08420	34744	0	8
2023.04.02	1.08405	1.08425	1.08009	1.08024	2157	0	10
2023.04.03	1.08023	1.09162	1.07878	1.09064	36234	0	8
2023.04.04	1.09066	1.09726	1.08825	1.09573	35776	0	8
2023.04.05	1.09575	1.09691	1.08906	1.09026	32006	0	8
2023.04.06	1.09028	1.09371	1.08843	1.09157	24979	0	8
2023.04.07	1.09158	1.09207	1.08754	1.08899	8307	0	20
2023.04.09	1.08971	1.09130	1.08965	1.09126	741	0	10
2023.04.10	1.09127	1.09168	1.08310	1.08685	20777	0	8
2023.04.11	1.08686	1.09275	1.08667	1.09158	24136	0	8
2023.04.12	1.09159	1.09999	1.09143	1.09964	33023	0	8
2023.04.13	1.09963	1.10673	1.09763	1.10512	29069	0	8
2023.04.14	1.10514	1.10751	1.09721	1.09922	33604	0	8
2023.04.16	1.09884	1.09937	1.09830	1.09840	772	0	10
2023.04.17	1.09842	1.09994	1.09088	1.09241	28654	0	8
2023.04.18	1.09242	1.09825	1.09220	1.09745	26272	0	8
2023.04.19	1.09747	1.09836	1.09169	1.09513	29313	0	8
2023.04.20	1.09514	1.09893	1.09331	1.09674	30797	0	8
2023.04.21	1.09673	1.09932	1.09376	1.09885	30877	0	8
2023.04.23	1.09878	1.09957	1.09859	1.09914	498	0	10
2023.04.24	1.09914	1.10566	1.09655	1.10566	27693	0	8
2023.04.25	1.10567	1.10667	1.09566	1.09776	32484	0	8
2023.04.26	1.09778	1.10948	1.09681	1.10448	42186	0	8
2023.04.27	1.10448	1.10630	1.09917	1.10312	37500	0	8
2023.04.28	1.10312	1.10446	1.09620	1.10170	46333	0	8
2023.04.30	1.10174	1.10195	1.10090	1.10102	871	0	10
2023.05.01	1.10105	1.10350	1.09640	1.09683	25793	0	8
2023.05.02	1.09681	1.10133	1.09417	1.10103	36203	0	8
2023.05.03	1.10104	1.10910	1.10045	1.10681	45662	0	8
2023.05.04	1.10683	1.10912	1.09856	1.10225	55328	0	8
2023.05.05	1.10225	1.10473	1.09663	1.10181	34853	0	8
2023.05.07	1.10159	1.10215	1.10126	1.10178	708	0	10
2023.05.08	1.10180	1.10533	1.09950	1.09962	21677	0	8
2023.05.09	1.09960	1.10004	1.09407	1.09642	25227	0	8
2023.05.10	1.09643	1.10064	1.09412	1.09826	33391	0	8
2023.05.11	1.09824	1.09976	1.08997	1.09119	35126	0	8
2023.05.12	1.09121	1.09349	1.08475	1.08491	24768	0	8
2023.05.14	1.08511	1.08531	1.08437	1.08523	586	0	10
2023.05.15	1.08525	1.08902	1.08478	1.08732	20569	0	8
2023.05.16	1.08734	1.09042	1.08546	1.08650	25268	0	8
2023.05.17	1.08652	1.08731	1.08099	1.08374	26432	0	8
2023.05.18	1.08373	1.08475	1.07621	1.07745	23906	0	8
2023.05.19	1.07746	1.08283	1.07597	1.08058	30985	0	8
2023.05.21	1.08051	1.08238	1.08044	1.08215	682	0	10
2023.05.22	1.08216	1.08308	1.07950	1.08100	28247	0	8
2023.05.23	1.08102	1.08201	1.07599	1.07688	31233	0	8
2023.05.24	1.07686	1.08008	1.07403	1.07552	33584	0	8
2023.05.25	1.07553	1.07553	1.07070	1.07232	29651	0	8
2023.05.26	1.07232	1.07582	1.07013	1.07256	29224	0	8
2023.05.28	1.07187	1.07273	1.07164	1.07212	585	0	10
2023.05.29	1.07212	1.07431	1.07050	1.07064	10256	0	8
2023.05.30	1.07062	1.07461	1.06721	1.07313	30314	0	8
2023.05.31	1.07311	1.07352	1.06349	1.06930	36261	0	8
2023.06.01	1.06931	1.07679	1.06614	1.07601	32550	0	8
2023.06.02	1.07599	1.07786	1.07048	1.07074	29359	0	8
2023.06.04	1.07064	1.07079	1.06935	1.06965	802	0	10
2023.06.05	1.06965	1.07219	1.06741	1.07109	25424	0	8
2023.06.06	1.07108	1.07324	1.06666	1.06981	25229	0	8
2023.06.07	1.06982	1.07392	1.06679	1.07065	25655	0	8
2023.06.08	1.07067	1.07866	1.07006	1.07814	25974	0	8
2023.06.09	1.07815	1.07848	1.07424	1.07482	22745	0	8
2023.06.11	1.07461	1.07509	1.07413	1.07495	545	0	10
2023.06.12	1.07497	1.07896	1.07328	1.07618	23113	0	8
2023.06.13	1.07617	1.08230	1.07589	1.07890	31549	0	8
2023.06.14	1.07891	1.08636	1.07737	1.08424	34525	0	8
2023.06.15	1.08425	1.09521	1.08035	1.09444	34228	0	8
2023.06.16	1.09447	1.09701	1.09176	1.09414	28800	0	8
2023.06.18	1.09323	1.09425	1.09298	1.09394	1250	0	10
2023.06.19	1.09395	1.09459	1.09067	1.09231	27344	0	8
2023.06.20	1.09233	1.09458	1.08916	1.09194	41502	0	8
2023.06.21	1.09195	1.09917	1.09052	1.09911	45009	0	8
2023.06.22	1.09912	1.10119	1.09481	1.09551	43844	0	8
2023.06.23	1.09552	1.09581	1.08441	1.08930	48105	0	8
2023.06.25	1.08973	1.09062	1.08938	1.09059	1395	0	10
2023.06.26	1.09060	1.09197	1.08869	1.09095	37053	0	8
2023.06.27	1.09096	1.09763	1.09016	1.09571	42905	0	8
2023.06.28	1.09570	1.09618	1.08964	1.09147	43906	0	8
2023.06.29	1.09148	1.09409	1.08585	1.08670	46853	0	8
2023.06.30	1.08671	1.09313	1.08349	1.09105	44354	0	8
2023.07.02	1.09099	1.09114	1.09063	1.09072	837	0	10
2023.07.03	1.09073	1.09335	1.08699	1.09124	37186	0	8
2023.07.04	1.09125	1.09160	1.08754	1.08820	25105	0	8
2023.07.05	1.08821	1.09074	1.08502	1.08547	39768	0	8
2023.07.06	1.08548	1.09002	1.08333	1.08893	53632	0	8
2023.07.07	1.08894	1.09728	1.08666	1.09685	49168	0	8
